Date,Open,High,Low,Last,Volume,Open Interest
2007-12-21,1035.25,1041.5,1024.0,1038.0,1264.0,9734.0
2007-12-20,1052.5,1062.5,1037.0,1041.0,1799.0,9524.0
2007-12-19,1018.0,1048.0,1017.75,1047.75,1541.0,9492.0
2007-12-18,1027.0,1033.0,1004.25,1018.75,2370.0,9363.0
2007-12-17,1052.75,1066.25,1020.25,1022.0,1916.0,9007.0
2007-12-14,1048.0,1076.0,1031.5,1075.75,3897.0,39706.0
2007-12-13,1039.5,1067.0,1023.0,1049.5,6094.0,40795.0
2007-12-12,1003.5,1037.0,1001.25,1037.0,3596.0,41402.0
2007-12-11,1020.0,1032.0,999.0,1007.0,4757.0,42010.0
2007-12-10,1007.0,1032.5,1007.0,1018.0,3170.0,42550.0
2007-12-07,972.5,1002.5,972.5,1002.5,4741.0,41906.0
2007-12-06,946.0,975.0,946.0,972.5,5283.0,42633.0
2007-12-05,950.75,956.0,936.5,954.75,3889.0,42584.0
2007-12-04,934.0,952.0,933.5,951.25,3608.0,42391.0
2007-12-03,939.0,946.0,922.0,934.0,3797.0,42510.0
2007-11-30,932.75,962.0,915.0,941.0,6703.0,43251.0
2007-11-29,921.0,951.25,919.0,933.0,5693.0,41929.0
2007-11-28,893.5,921.5,888.0,921.25,6948.0,41555.0
2007-11-27,878.0,892.25,877.0,891.5,4433.0,40015.0
2007-11-26,900.0,910.0,878.5,881.0,4035.0,39521.0
2007-11-23,870.5,901.75,852.5,890.0,3422.0,39842.0
2007-11-21,842.0,874.25,842.0,874.25,4434.0,38803.0
2007-11-20,822.0,846.0,810.5,844.25,4235.0,37854.0
2007-11-19,813.5,825.0,813.5,822.0,3659.0,37253.0
2007-11-16,825.0,826.0,810.0,814.25,3228.0,36787.0
2007-11-15,814.0,830.0,814.0,825.0,4024.0,36605.0
2007-11-14,796.0,815.0,796.0,814.25,3029.0,36491.0
