Date,Previous Settlement
2016-05-09,5313.0
2016-05-07,5248.0
2016-05-06,5248.0
2016-05-05,5266.0
2016-05-04,5250.0
2016-05-03,5355.0
2016-05-02,5223.0
2016-04-30,5231.0
2016-04-29,5231.0
2016-04-28,5201.0
2016-04-27,5154.0
2016-04-26,5195.0
2016-04-25,5210.0
2016-04-23,5210.0
2016-04-22,5210.0
2016-04-21,5257.0
2016-04-20,5205.0
2016-04-19,5181.0
2016-04-18,5129.0
2016-04-16,5146.0
2016-04-15,5146.0
2016-04-14,5091.0
2016-04-13,5037.0
2016-04-12,4951.0
2016-04-11,4902.0
2016-04-09,4912.0
2016-04-08,4912.0
2016-04-07,4945.0
2016-04-06,4932.0
2016-04-05,4908.0
2016-04-04,4980.0
2016-04-02,4976.0
2016-04-01,4976.0
2016-03-31,5066.0
2016-03-30,4993.0
2016-03-29,4993.0
2016-03-28,5081.0
2016-03-26,5081.0
2016-03-25,5081.0
2016-03-24,5081.0
2016-03-23,5132.0
2016-03-22,5163.0
2016-03-21,5167.0
2016-03-19,5164.0
2016-03-18,5164.0
2016-03-17,5170.0
2016-03-16,5111.0
2016-03-15,5105.0
2016-03-14,5173.0
2016-03-12,5180.0
2016-03-11,5180.0
2016-03-10,5158.0
2016-03-09,5155.0
2016-03-08,5111.0
2016-03-07,5131.0
2016-03-05,5085.0
2016-03-04,5085.0
2016-03-03,5077.0
2016-03-02,5014.0
2016-03-01,4890.0
2016-02-29,4874.0
2016-02-27,4853.0
2016-02-26,4853.0
2016-02-25,4839.0
2016-02-24,4855.0
2016-02-23,4947.0
2016-02-22,4961.0
2016-02-20,4920.0
2016-02-19,4920.0
2016-02-18,4956.0
2016-02-17,4838.0
2016-02-16,4875.0
2016-02-15,4785.0
2016-02-13,4698.0
2016-02-12,4698.0
2016-02-11,4767.0
2016-02-10,4710.0
2016-02-09,4775.0
2016-02-08,4923.0
2016-02-06,4923.0
2016-02-05,4923.0
2016-02-04,4933.0
2016-02-03,4824.0
2016-02-02,4942.0
2016-02-01,5002.0
2016-01-30,4965.0
2016-01-29,4965.0
2016-01-28,4925.0
2016-01-27,4915.0
2016-01-26,4899.0
2016-01-25,4949.0
2016-01-23,4879.0
2016-01-22,4879.0
2016-01-21,4827.0
2016-01-20,4802.0
2016-01-19,4848.0
2016-01-18,4817.0
2016-01-16,4832.0
2016-01-15,4832.0
2016-01-14,4878.0
2016-01-13,4937.0
2016-01-12,4880.0
2016-01-11,4866.0
2016-01-09,4930.0
2016-01-08,4930.0
2016-01-07,4958.0
2016-01-06,5076.0
2016-01-05,5142.0
2016-01-04,5252.0
2016-01-02,5257.0
2016-01-01,5257.0
2015-12-31,5257.0
2015-12-30,5290.0
2015-12-29,5249.0
2015-12-28,5154.0
2015-12-26,5154.0
2015-12-25,5154.0
2015-12-24,5154.0
2015-12-23,5098.0
2015-12-22,5071.0
2015-12-21,5069.0
2015-12-19,5061.0
2015-12-18,5061.0
2015-12-17,5055.0
2015-12-16,5023.0
2015-12-15,4904.0
2015-12-14,4921.0
2015-12-12,5021.0
2015-12-11,5021.0
2015-12-10,5038.0
2015-12-09,5081.0
2015-12-08,5109.0
2015-12-07,5149.0
2015-12-05,5155.0
2015-12-04,5155.0
2015-12-03,5231.0
2015-12-02,5278.0
2015-12-01,5264.0
2015-11-30,5186.0
2015-11-28,5207.0
2015-11-27,5207.0
2015-11-26,5226.0
2015-11-25,5205.0
2015-11-24,5230.0
2015-11-23,5285.0
2015-11-21,5264.0
2015-11-20,5264.0
2015-11-19,5256.0
2015-11-18,5131.0
2015-11-17,5124.0
2015-11-16,4994.0
2015-11-14,5034.0
2015-11-13,5034.0
2015-11-12,5132.0
2015-11-11,5128.0
2015-11-10,5076.0
2015-11-09,5117.0
2015-11-07,5222.0
2015-11-06,5222.0
2015-11-05,5186.0
2015-11-04,5217.0
2015-11-03,5229.0
2015-11-02,5130.0
2015-10-31,5236.0
2015-10-30,5236.0
2015-10-29,5240.0
2015-10-28,5306.0
2015-10-27,5346.0
2015-10-24,5323.0
2015-10-23,5323.0
2015-10-22,5232.0
2015-10-21,5239.0
2015-10-20,5213.0
2015-10-19,5237.0
2015-10-17,5252.0
2015-10-16,5252.0
2015-10-15,5207.0
2015-10-14,5174.0
2015-10-13,5191.0
2015-10-12,5224.0
2015-10-10,5267.0
2015-10-09,5267.0
2015-10-08,5194.0
2015-10-07,5190.0
2015-10-06,5169.0
2015-10-05,5141.0
2015-10-03,5031.0
2015-10-02,5031.0
2015-10-01,5081.0
2015-09-30,5007.0
2015-09-29,4884.0
2015-09-28,5106.0
2015-09-26,5032.0
2015-09-25,5032.0
2015-09-24,5058.0
2015-09-23,4995.0
2015-09-22,5096.0
2015-09-21,5060.0
2015-09-19,5148.0
2015-09-18,5148.0
2015-09-17,5107.0
2015-09-16,5117.0
2015-09-15,5006.0
2015-09-14,5091.0
2015-09-12,5068.0
2015-09-11,5068.0
2015-09-10,5078.0
2015-09-09,5215.0
2015-09-08,5100.0
2015-09-07,5022.0
2015-09-05,5025.0
2015-09-04,5025.0
2015-09-03,5005.0
2015-09-02,5050.0
2015-09-01,5059.0
2015-08-31,5167.0
2015-08-29,5234.0
2015-08-28,5234.0
2015-08-27,5186.0
2015-08-26,5125.0
2015-08-25,5127.0
2015-08-24,4951.0
2015-08-22,5168.0
2015-08-21,5168.0
2015-08-20,5237.0
2015-08-19,5353.0
2015-08-18,5269.0
2015-08-17,5302.0
2015-08-15,5291.0
2015-08-14,5291.0
2015-08-13,5317.0
2015-08-12,5299.0
2015-08-11,5406.0
2015-08-10,5445.0
2015-08-08,5405.0
2015-08-07,5405.0
2015-08-06,5528.0
2015-08-05,5612.0
2015-08-04,5639.0
2015-08-03,5613.0
2015-08-01,5651.0
2015-07-31,5651.0
2015-07-30,5614.0
2015-07-29,5573.0
2015-07-28,5542.0
2015-07-27,5537.0
2015-07-25,5516.0
2015-07-24,5516.0
2015-07-23,5533.0
2015-07-22,5552.0
2015-07-21,5646.0
2015-07-20,5642.0
2015-07-18,5613.0
2015-07-17,5613.0
2015-07-16,5622.0
2015-07-15,5584.0
2015-07-14,5518.0
2015-07-13,5405.0
2015-07-11,5437.0
2015-07-10,5437.0
2015-07-09,5408.0
2015-07-08,5401.0
2015-07-07,5523.0
2015-07-06,5432.0
2015-07-04,5487.0
2015-07-03,5487.0
2015-07-02,5543.0
2015-07-01,5478.0
2015-06-30,5397.0
2015-06-29,5379.0
2015-06-27,5500.0
2015-06-26,5500.0
2015-06-25,5564.0
2015-06-24,5629.0
2015-06-23,5623.0
2015-06-22,5555.0
2015-06-20,5541.0
2015-06-19,5541.0
2015-06-18,5466.0
2015-06-17,5585.0
2015-06-16,5527.0
2015-06-15,5543.0
2015-06-13,5534.0
2015-06-12,5534.0
2015-06-11,5557.0
2015-06-10,5475.0
2015-06-09,5462.0
2015-06-08,5502.0
2015-06-06,5507.0
2015-06-05,5507.0
2015-06-04,5508.0
2015-06-03,5589.0
2015-06-02,5623.0
2015-06-01,5730.0
2015-05-30,5778.0
2015-05-29,5778.0
2015-05-28,5729.0
2015-05-27,5740.0
2015-05-26,5778.0
2015-05-25,5726.0
2015-05-23,5682.0
2015-05-22,5682.0
2015-05-21,5666.0
2015-05-20,5605.0
2015-05-19,5620.0
2015-05-18,5665.0
2015-05-16,5747.0
2015-05-15,5747.0
2015-05-14,5687.0
2015-05-13,5705.0
2015-05-12,5671.0
2015-05-11,5574.0
2015-05-09,5602.0
2015-05-08,5602.0
2015-05-07,5617.0
2015-05-06,5655.0
2015-05-05,5804.0
2015-05-04,5806.0
2015-05-02,5799.0
2015-05-01,5799.0
2015-04-30,5757.0
2015-04-29,5827.0
2015-04-28,5926.0
2015-04-27,5972.0
2015-04-25,5938.0
2015-04-24,5938.0
2015-04-23,5831.0
2015-04-22,5824.0
2015-04-21,5877.0
2015-04-20,5827.0
2015-04-18,5865.0
2015-04-17,5865.0
2015-04-16,5944.0
2015-04-15,5899.0
2015-04-14,5938.0
2015-04-13,5950.0
2015-04-11,5953.0
2015-04-10,5953.0
2015-04-09,5935.0
2015-04-08,5959.0
2015-04-07,5926.0
2015-04-06,5886.0
2015-04-04,5886.0
2015-04-03,5886.0
2015-04-02,5886.0
2015-04-01,5848.0
2015-03-31,5886.0
2015-03-30,5851.0
2015-03-28,5917.0
2015-03-27,5917.0
2015-03-26,5885.0
2015-03-25,5970.0
2015-03-24,5978.0
2015-03-23,5957.0
2015-03-21,5970.0
2015-03-20,5970.0
2015-03-19,5959.0
2015-03-18,5853.0
2015-03-17,5836.0
2015-03-16,5796.0
2015-03-14,5812.0
2015-03-13,5812.0
2015-03-12,5846.0
2015-03-11,5786.0
2015-03-10,5810.0
2015-03-09,5815.0
2015-03-07,5890.0
2015-03-06,5890.0
2015-03-05,5890.0
2015-03-04,5883.0
2015-03-03,5923.0
2015-03-02,5940.0
2015-02-28,5914.0
2015-02-27,5914.0
2015-02-26,5878.0
2015-02-25,5922.0
2015-02-24,5885.0
2015-02-23,5862.0
2015-02-21,5845.0
2015-02-20,5845.0
2015-02-19,5868.0
2015-02-18,5875.0
2015-02-17,5822.0
2015-02-16,5822.0
2015-02-14,5822.0
2015-02-13,5822.0
2015-02-12,5717.0
2015-02-11,5724.0
2015-02-10,5753.0
2015-02-09,5760.0
2015-02-07,5752.0
2015-02-06,5752.0
2015-02-05,5755.0
2015-02-04,5726.0
2015-02-03,5643.0
2015-02-02,5571.0
2015-01-31,5542.0
2015-01-30,5542.0
2015-01-29,5506.0
2015-01-28,5512.0
2015-01-27,5491.0
2015-01-26,5446.0
2015-01-24,5446.0
2015-01-23,5446.0
2015-01-22,5363.0
2015-01-21,5343.0
2015-01-20,5258.0
2015-01-19,5265.0
2015-01-17,5231.0
2015-01-16,5231.0
2015-01-15,5280.0
2015-01-14,5303.0
2015-01-13,5353.0
2015-01-12,5385.0
2015-01-10,5422.0
2015-01-09,5422.0
2015-01-08,5315.0
2015-01-07,5312.0
2015-01-06,5312.0
2015-01-05,5407.0
2015-01-03,5403.0
2015-01-02,5403.0
2015-01-01,5383.0
2014-12-31,5383.0
2014-12-30,5382.0
2014-12-29,5466.0
2014-12-27,5367.0
2014-12-26,5367.0
2014-12-25,5367.0
2014-12-24,5367.0
2014-12-23,5339.0
2014-12-22,5409.0
2014-12-20,5312.0
2014-12-19,5312.0
2014-12-18,5163.0
2014-12-17,5165.0
2014-12-16,5154.0
2014-12-15,5177.0
2014-12-13,5217.0
2014-12-12,5217.0
2014-12-11,5232.0
2014-12-10,5251.0
2014-12-09,5284.0
2014-12-06,5333.0
2014-12-05,5333.0
2014-12-04,5372.0
2014-12-03,5336.0
2014-12-02,5290.0
2014-12-01,5212.0
2014-11-29,5338.0
2014-11-28,5338.0
2014-11-27,5414.0
2014-11-26,5407.0
2014-11-25,5350.0
2014-11-24,5354.0
2014-11-21,5308.0
2014-11-20,5317.0
2014-11-19,5375.0
2014-11-18,5414.0
2014-11-17,5426.0
2014-11-15,5469.0
2014-11-14,5469.0
2014-11-13,5449.0
2014-11-12,5488.0
2014-11-11,5531.0
2014-11-10,5540.0
2014-11-08,5553.0
2014-11-07,5553.0
2014-11-06,5495.0
2014-11-05,5504.0
2014-11-04,5507.0
2014-11-03,5493.0
2014-11-01,5518.0
2014-10-31,5518.0
2014-10-30,5458.0
2014-10-29,5429.0
2014-10-28,5448.0
2014-10-24,5404.0
2014-10-23,5372.0
2014-10-22,5377.0
2014-10-21,5311.0
2014-10-20,5306.0
2014-10-19,5237.0
2014-10-17,5237.0
2014-10-16,5232.0
2014-10-15,5221.0
2014-10-14,5179.0
2014-10-13,5137.0
2014-10-12,5158.0
2014-10-11,5158.0
2014-10-10,5158.0
2014-10-09,5279.0
2014-10-08,5225.0
2014-10-07,5258.0
2014-10-06,5279.0
2014-10-05,5319.0
2014-10-04,5319.0
2014-10-03,5319.0
2014-10-02,5283.0
2014-10-01,5322.0
2014-09-30,5283.0
2014-09-28,5304.0
2014-09-27,5304.0
2014-09-26,5304.0
2014-09-25,5371.0
2014-09-24,5379.0
2014-09-23,5406.0
2014-09-22,5360.0
2014-09-21,5426.0
2014-09-20,5426.0
2014-09-19,5426.0
2014-09-18,5403.0
2014-09-17,5402.0
2014-09-16,5442.0
2014-09-15,5473.0
2014-09-14,5538.0
2014-09-13,5538.0
2014-09-12,5538.0
2014-09-11,5547.0
2014-09-10,5577.0
2014-09-09,5603.0
2014-09-08,5581.0
2014-09-07,5594.0
2014-09-06,5594.0
2014-09-05,5594.0
2014-09-04,5633.0
2014-09-03,5649.0
2014-09-02,5646.0
2014-09-01,5609.0
2014-08-31,5615.0
2014-08-30,5615.0
2014-08-29,5615.0
2014-08-28,5609.0
2014-08-27,5629.0
2014-08-26,5596.0
2014-08-25,5600.0
2014-08-24,5609.0
2014-08-23,5609.0
2014-08-22,5609.0
2014-08-21,5605.0
2014-08-20,5606.0
2014-08-19,5583.0
2014-08-18,5529.0
2014-08-17,5506.0
2014-08-16,5506.0
2014-08-15,5506.0
2014-08-14,5494.0
2014-08-13,5458.0
2014-08-12,5470.0
2014-08-11,5394.0
2014-08-10,5376.0
2014-08-09,5376.0
2014-08-08,5376.0
2014-08-07,5449.0
2014-08-06,5458.0
2014-08-05,5474.0
2014-08-04,5499.0
2014-08-03,5499.0
2014-08-02,5499.0
2014-08-01,5499.0
2014-07-31,5578.0
2014-07-30,5578.0
2014-07-29,5539.0
2014-07-28,5529.0
2014-07-27,5530.0
2014-07-26,5530.0
2014-07-25,5530.0
2014-07-24,5532.0
2014-07-23,5527.0
2014-07-22,5495.0
2014-07-21,5500.0
2014-07-20,5485.0
2014-07-18,5485.0
2014-07-17,5483.0
2014-07-16,5474.0
2014-07-15,5461.0
2014-07-14,5471.0
2014-07-13,5454.0
2014-07-12,5454.0
2014-07-11,5454.0
2014-07-10,5420.0
2014-07-09,5414.0
2014-07-08,5472.0
2014-07-07,5478.0
2014-07-06,5482.0
2014-07-05,5482.0
2014-07-04,5482.0
2014-07-03,5453.0
2014-07-02,5412.0
2014-07-01,5340.0
2014-06-30,5354.0
2014-06-29,5416.0
2014-06-28,5416.0
2014-06-27,5416.0
2014-06-26,5426.0
2014-06-25,5353.0
2014-06-24,5388.0
2014-06-23,5409.0
2014-06-22,5380.0
2014-06-21,5380.0
2014-06-20,5380.0
2014-06-19,5421.0
2014-06-18,5382.0
2014-06-17,5398.0
2014-06-16,5417.0
2014-06-15,5405.0
2014-06-14,5405.0
2014-06-13,5405.0
2014-06-12,5431.0
2014-06-11,5459.0
2014-06-10,5477.0
2014-06-09,5478.0
2014-06-08,5461.0
2014-06-07,5461.0
2014-06-06,5461.0
2014-06-05,5445.0
2014-06-04,5482.0
2014-06-03,5482.0
2014-06-02,5526.0
2014-06-01,5503.0
2014-05-31,5503.0
2014-05-30,5503.0
2014-05-29,5531.0
2014-05-28,5537.0
2014-05-27,5527.0
2014-05-26,5524.0
2014-05-25,5511.0
2014-05-24,5511.0
2014-05-23,5511.0
2014-05-22,5488.0
2014-05-21,5436.0
2014-05-20,5430.0
2014-05-19,5417.0
2014-05-18,5491.0
2014-05-17,5491.0
2014-05-16,5491.0
2014-05-15,5525.0
2014-05-14,5511.0
2014-05-13,5487.0
2014-05-12,5455.0
2014-05-09,5455.0
2014-05-08,5420.0
2014-05-07,5420.0
2014-05-06,5472.0
2014-05-05,5455.0
2014-05-04,5447.0
2014-05-03,5447.0
2014-05-02,5447.0
2014-05-01,5434.0
2014-04-30,5469.0
2014-04-29,5477.0
2014-04-28,5533.0
2014-04-27,5530.0
2014-04-26,5530.0
2014-04-25,5530.0
2014-04-24,5523.0
2014-04-23,5509.0
2014-04-22,5472.0
2014-04-21,5443.0
2014-04-20,5443.0
2014-04-19,5443.0
2014-04-18,5443.0
2014-04-17,5443.0
2014-04-16,5407.0
2014-04-15,5377.0
2014-04-14,5345.0
2014-04-13,5420.0
2014-04-12,5420.0
2014-04-11,5420.0
2014-04-10,5476.0
2014-04-09,5464.0
2014-04-08,5404.0
2014-04-07,5408.0
2014-04-06,5422.0
2014-04-05,5422.0
2014-04-04,5422.0
2014-04-03,5410.0
2014-04-02,5399.0
2014-04-01,5383.0
2014-03-31,5393.0
2014-03-30,5356.0
2014-03-28,5356.0
2014-03-27,5345.0
2014-03-26,5370.0
2014-03-25,5338.0
2014-03-24,5348.0
2014-03-23,5328.0
2014-03-22,5328.0
2014-03-21,5328.0
2014-03-20,5297.0
2014-03-19,5351.0
2014-03-16,5325.0
2014-03-15,5325.0
2014-03-14,5413.0
2014-03-12,5373.0
2014-03-11,5415.0
2014-03-08,5472.0
2014-03-07,5472.0
2014-03-06,5441.0
2014-03-05,5453.0
2014-03-04,5405.0
2014-03-03,5389.0
2014-03-02,5396.0
2014-03-01,5396.0
2014-02-28,5396.0
2014-02-27,5396.0
2014-02-26,5437.0
2014-02-25,5410.0
2014-02-24,5423.0
2014-02-23,5414.0
2014-02-22,5414.0
2014-02-21,5414.0
2014-02-20,5381.0
2014-02-19,5377.0
2014-02-18,5345.0
2014-02-16,5308.0
2014-02-15,5308.0
2014-02-14,5308.0
2014-02-13,5263.0
2014-02-12,5263.0
2014-02-11,5203.0
2014-02-10,5169.0
2014-02-09,5122.0
2014-02-08,5122.0
2014-02-07,5122.0
2014-02-06,5082.0
2014-02-05,5018.0
2014-02-04,5050.0
2014-02-03,5145.0
2014-02-02,5143.0
2014-01-31,5143.0
2014-01-30,5138.0
2014-01-29,5174.0
2014-01-28,5133.0
2014-01-27,5157.0
2014-01-26,5197.0
2014-01-25,5197.0
2014-01-24,5228.0
2014-01-23,5280.0
2014-01-22,5288.0
2014-01-21,5256.0
2014-01-20,5267.0
2014-01-19,5267.0
2014-01-18,5267.0
2014-01-17,5271.0
2014-01-16,5205.0
2014-01-15,5174.0
2014-01-13,5261.0
2014-01-11,5290.0
2014-01-09,5287.0
2014-01-08,5295.0
2014-01-07,5304.0
2014-01-01,5318.0
2013-12-31,5326.0
2013-12-30,5314.0
2013-12-27,5316.0
2013-12-26,5316.0
2013-12-25,5316.0
2013-12-24,5269.0
2013-12-22,5225.0
2013-12-21,5225.0
2013-12-20,5183.0
2013-12-19,5101.0
2013-12-18,5100.0
2013-12-17,5101.0
2013-12-13,5095.0
2013-12-12,5057.0
2013-12-11,5115.0
2013-12-10,5147.0
2013-12-09,5143.0
2013-12-08,5184.0
2013-12-07,5184.0
2013-12-06,5184.0
2013-12-05,5211.0
2013-12-04,5277.0
2013-12-03,5254.0
2013-12-02,5286.0
2013-12-01,5329.0
2013-11-30,5329.0
2013-11-29,5329.0
2013-11-28,5352.0
2013-11-27,5350.0
2013-11-26,5383.0
2013-11-25,5375.0
2013-11-24,5349.0
2013-11-23,5349.0
2013-11-22,5349.0
2013-11-21,5301.0
2013-11-20,5312.0
2013-11-19,5368.0
2013-11-18,5398.0
2013-11-17,5409.0
2013-11-16,5409.0
2013-11-15,5409.0
2013-11-14,5365.0
2013-11-13,5336.0
2013-11-12,5411.0
2013-11-11,5401.0
2013-11-10,5409.0
2013-11-09,5409.0
2013-11-08,5409.0
2013-11-07,5418.0
2013-11-05,5380.0
2013-11-02,5390.0
2013-11-01,5390.0
2013-10-31,5416.0
2013-10-30,5419.0
2013-10-29,5408.0
2013-10-28,5430.0
2013-10-27,5385.0
2013-10-26,5385.0
2013-10-25,5370.0
2013-10-23,5356.0
2013-10-21,5336.0
2013-10-20,5321.0
2013-10-19,5321.0
2013-10-18,5321.0
2013-10-17,5275.0
2013-10-16,5249.0
2013-10-15,5249.0
2013-10-14,5207.0
2013-10-13,5229.0
2013-10-12,5229.0
2013-10-11,5133.0
2013-10-10,5133.0
2013-10-09,5140.0
