Date,Open,High,Low,Last,Volume,Open Interest
2015-01-28,566.5,566.5,554.0,555.0,6540.0,25626.0
2015-01-27,568.5,571.75,565.75,566.5,3300.0,27180.0
2015-01-26,577.0,580.0,568.25,569.0,4240.0,28048.0
2015-01-23,575.5,578.75,571.75,576.0,3485.0,28978.0
2015-01-22,581.0,585.25,574.0,575.5,2781.0,29365.0
2015-01-21,589.0,594.5,579.75,581.0,3521.0,29833.0
2015-01-20,584.5,591.75,576.75,589.5,4463.0,30592.0
2015-01-16,584.0,590.0,581.0,584.5,5080.0,31239.0
2015-01-15,581.25,587.0,576.0,581.0,4433.0,32352.0
2015-01-14,588.5,589.75,579.0,580.5,4654.0,32239.0
2015-01-13,595.75,602.75,586.0,588.5,5326.0,33096.0
2015-01-12,603.25,605.0,595.0,595.25,4489.0,34032.0
2015-01-09,610.0,614.0,600.75,603.25,4894.0,34763.0
2015-01-08,615.75,616.0,607.25,608.5,4044.0,35930.0
2015-01-07,626.5,628.0,613.5,615.75,3884.0,36159.0
2015-01-06,621.75,638.5,620.75,625.5,5038.0,36416.0
2015-01-05,610.5,629.5,609.75,621.5,4198.0,36458.0
2015-01-02,621.75,623.0,606.0,611.0,2956.0,37027.0
2014-12-31,626.25,631.0,617.0,622.0,3335.0,37341.0
2014-12-30,637.0,637.0,625.75,627.25,3558.0,37381.0
2014-12-29,632.25,640.0,631.5,637.25,1853.0,37319.0
2014-12-26,633.75,637.0,630.0,631.5,1052.0,37827.0
2014-12-24,652.25,654.0,627.25,632.5,2834.0,37916.0
2014-12-23,643.75,655.0,640.0,651.5,4015.0,38717.0
2014-12-22,646.5,659.75,643.0,645.0,2701.0,39447.0
2014-12-19,660.25,660.25,643.5,648.25,7134.0,39434.0
2014-12-18,656.0,680.25,655.0,661.0,9330.0,40619.0
2014-12-17,633.5,661.25,630.25,659.75,8305.0,39926.0
2014-12-16,629.75,648.5,629.0,634.25,5598.0,39979.0
2014-12-15,619.75,637.25,617.0,632.5,4931.0,39549.0
2014-12-12,615.0,628.75,612.0,620.75,5456.0,39098.0
2014-12-11,590.0,620.0,590.0,620.0,1.0,1.0
2014-12-10,595.0,603.5,595.0,598.0,6.0,1.0
2014-12-09,604.5,604.5,604.0,604.0,2.0,6.0
2014-12-08,621.75,621.75,617.0,617.0,1.0,8.0
2014-12-05,621.0,621.5,619.5,619.5,57.0,9.0
2014-12-04,626.0,627.75,605.25,623.25,102.0,62.0
2014-12-03,646.0,646.0,635.5,635.5,16.0,106.0
2014-12-02,645.0,664.75,645.0,656.0,231.0,215.0
2014-12-01,617.25,650.0,617.25,650.0,500.0,412.0
2014-11-28,602.0,621.75,601.75,621.0,222.0,657.0
2014-11-26,588.75,599.75,588.75,598.5,2705.0,908.0
2014-11-25,578.75,592.25,578.0,590.75,5699.0,2482.0
2014-11-24,583.0,585.25,577.75,579.0,7121.0,6850.0
2014-11-21,582.5,589.5,580.0,583.25,4895.0,7781.0
2014-11-20,570.75,585.0,570.0,584.5,4008.0,11849.0
2014-11-19,578.0,578.0,567.75,571.5,2864.0,12992.0
2014-11-18,583.0,584.0,575.5,578.5,5201.0,13936.0
2014-11-17,588.0,591.75,582.5,583.5,5029.0,15540.0
2014-11-14,582.75,594.0,582.0,589.25,3591.0,18094.0
2014-11-13,580.5,589.75,578.0,584.25,5670.0,19008.0
2014-11-12,564.75,590.5,564.75,581.25,7370.0,20207.0
2014-11-11,553.0,569.25,553.0,566.75,4718.0,21917.0
2014-11-10,546.25,556.25,541.25,554.25,4135.0,23317.0
2014-11-07,553.5,554.0,546.0,546.25,3555.0,24283.0
2014-11-06,559.75,561.75,553.5,554.0,3517.0,24801.0
2014-11-05,568.75,569.25,558.75,559.75,3660.0,25362.0
2014-11-04,576.5,576.5,568.0,569.0,2708.0,26139.0
2014-11-03,573.75,579.5,569.25,577.0,2804.0,26156.0
2014-10-31,577.0,578.25,567.0,574.25,3559.0,26171.0
2014-10-30,581.5,586.5,575.75,577.75,3414.0,27201.0
2014-10-29,575.25,584.75,574.5,582.5,2523.0,27284.0
2014-10-28,572.0,581.0,571.0,576.75,2911.0,28872.0
2014-10-27,565.75,575.25,563.75,571.75,2803.0,29286.0
2014-10-24,571.0,580.5,565.75,567.0,4373.0,28820.0
2014-10-23,568.75,575.75,567.0,571.0,2852.0,29451.0
2014-10-22,570.25,577.75,566.25,568.75,3189.0,29993.0
2014-10-21,566.0,575.75,565.75,569.0,5040.0,31073.0
2014-10-20,569.5,570.5,562.25,566.75,5678.0,32069.0
2014-10-17,576.0,584.0,569.75,570.5,5295.0,32277.0
2014-10-16,564.75,578.75,564.0,576.5,5979.0,32393.0
2014-10-15,565.0,571.5,559.0,564.75,2430.0,33396.0
2014-10-14,558.75,565.5,556.0,564.25,3356.0,33618.0
2014-10-13,554.0,561.5,550.25,558.75,2184.0,34213.0
2014-10-10,552.5,566.5,548.75,553.25,4085.0,34667.0
2014-10-09,564.5,566.5,550.75,553.5,5915.0,35000.0
2014-10-08,564.25,570.5,560.25,565.0,4170.0,36092.0
2014-10-07,551.0,573.5,550.0,565.5,5804.0,35771.0
2014-10-06,541.5,552.75,541.5,551.75,2923.0,35895.0
2014-10-03,536.5,546.25,534.5,543.5,2884.0,35939.0
2014-10-02,531.25,543.5,531.25,535.5,3925.0,36142.0
2014-10-01,533.25,537.5,525.25,531.75,4165.0,36437.0
2014-09-30,538.0,539.0,529.25,533.5,5108.0,35913.0
2014-09-29,530.75,540.25,530.5,539.25,4333.0,36311.0
2014-09-26,536.0,536.25,532.25,533.25,3645.0,37650.0
2014-09-25,537.0,540.0,530.25,536.25,4342.0,37594.0
2014-09-24,533.25,544.75,531.75,538.0,3750.0,37986.0
2014-09-23,536.0,538.5,531.5,534.5,4681.0,37993.0
2014-09-22,535.0,541.75,530.0,536.75,5509.0,37904.0
2014-09-19,549.5,550.0,534.25,535.5,5679.0,37842.0
2014-09-18,562.0,562.75,549.0,550.25,3875.0,37991.0
2014-09-17,564.5,566.75,561.5,563.0,4708.0,37866.0
2014-09-16,567.25,575.0,563.5,565.5,6395.0,37542.0
2014-09-15,576.5,576.5,567.75,568.5,5645.0,37870.0
2014-09-12,591.5,592.5,576.75,578.0,5560.0,37977.0
2014-09-11,597.25,599.0,597.25,599.0,20.0,155.0
2014-09-10,621.5,621.5,614.0,614.0,2.0,154.0
2014-09-09,625.5,625.75,624.25,624.25,16.0,156.0
2014-09-08,625.0,630.0,623.25,630.0,13.0,172.0
2014-09-05,631.0,631.5,626.25,626.25,32.0,185.0
2014-09-04,624.0,625.0,622.25,622.25,69.0,216.0
2014-09-03,619.25,624.0,615.0,624.0,85.0,330.0
2014-09-02,620.25,620.75,612.25,618.75,238.0,382.0
2014-08-29,615.0,622.25,611.75,615.0,209.0,785.0
2014-08-28,610.0,629.0,608.5,612.0,4720.0,895.0
2014-08-27,612.75,617.0,603.5,610.25,6071.0,3782.0
2014-08-26,617.0,618.5,604.25,612.75,5730.0,6614.0
2014-08-25,625.0,630.0,616.5,617.0,6616.0,9005.0
2014-08-22,615.5,632.0,615.5,626.75,5041.0,10531.0
2014-08-21,612.75,619.0,607.25,615.75,4305.0,11468.0
2014-08-20,616.0,618.5,606.5,610.25,4039.0,12401.0
2014-08-19,607.0,623.0,605.0,616.75,4388.0,13259.0
2014-08-18,611.5,611.75,604.0,608.25,3432.0,14514.0
2014-08-15,604.5,621.0,601.25,612.0,3502.0,15744.0
2014-08-14,603.5,607.25,601.5,605.75,3265.0,16695.0
2014-08-13,609.0,612.75,603.0,604.5,3876.0,17212.0
2014-08-12,615.75,616.25,608.0,609.0,4773.0,18686.0
2014-08-11,617.25,624.5,611.75,616.25,3547.0,20581.0
2014-08-08,634.0,634.0,617.5,618.75,4042.0,21852.0
2014-08-07,641.75,644.0,633.25,634.5,3842.0,23476.0
2014-08-06,629.0,649.25,629.0,643.0,4503.0,23911.0
2014-08-05,622.5,631.0,618.5,629.25,2708.0,24574.0
2014-08-04,616.0,634.0,616.0,623.5,2549.0,24772.0
2014-08-01,615.0,627.0,614.5,616.0,3243.0,25054.0
2014-07-31,613.0,620.5,609.5,616.0,3073.0,25860.0
2014-07-30,610.0,617.75,609.75,612.75,2600.0,26069.0
2014-07-29,620.5,621.0,607.25,610.5,4055.0,26715.0
2014-07-28,627.75,630.0,620.25,621.25,2583.0,26609.0
2014-07-25,619.5,629.0,617.0,627.75,3552.0,26397.0
2014-07-24,624.75,633.0,617.5,619.75,3882.0,26431.0
2014-07-23,619.0,622.25,617.0,621.0,2169.0,26833.0
2014-07-22,623.0,629.0,618.25,618.75,3281.0,26902.0
2014-07-21,629.25,629.5,621.0,623.25,2768.0,27095.0
2014-07-18,635.5,639.5,628.5,630.25,3465.0,27330.0
2014-07-17,627.25,650.5,624.25,637.0,3599.0,27797.0
2014-07-16,631.75,636.25,627.5,628.0,3521.0,27739.0
2014-07-15,640.0,640.5,630.0,630.5,3314.0,28761.0
2014-07-14,628.25,640.0,627.0,639.25,2273.0,29540.0
2014-07-11,628.75,738.0,611.5,737.75,9.0,3.0
2014-07-10,,640.0,640.0,640.0,0.0,5.0
2014-07-09,643.25,643.25,640.0,640.0,5.0,5.0
2014-07-08,,652.0,652.0,652.0,0.0,5.0
2014-07-07,657.0,657.0,657.0,657.0,3.0,5.0
2014-07-03,648.5,663.0,648.5,660.75,21.0,21.0
2014-07-02,652.0,652.25,650.0,651.75,85.0,96.0
2014-07-01,664.5,666.0,653.0,657.25,73.0,100.0
2014-06-30,678.0,683.5,667.25,667.25,225.0,205.0
2014-06-27,677.0,691.75,676.75,683.0,2182.0,642.0
2014-06-26,673.0,680.0,669.5,679.0,4242.0,2010.0
2014-06-25,675.75,681.25,672.0,673.75,3684.0,3933.0
2014-06-24,685.0,685.5,676.0,676.5,3387.0,5526.0
2014-06-23,691.5,700.0,683.0,685.25,4267.0,7739.0
2014-06-20,702.0,703.75,684.75,690.5,7332.0,9913.0
2014-06-19,695.75,705.25,692.75,703.0,6422.0,11497.0
2014-06-18,682.0,711.25,682.0,697.25,7104.0,13786.0
2014-06-17,679.75,684.25,676.5,683.75,4027.0,16947.0
2014-06-16,684.0,689.75,677.75,680.0,3799.0,18266.0
2014-06-13,681.75,692.75,681.5,684.25,3042.0,19185.0
2014-06-12,684.0,686.75,680.0,682.0,3754.0,19456.0
2014-06-11,699.75,704.25,683.0,684.0,5582.0,21778.0
2014-06-10,703.75,707.5,695.75,699.5,4657.0,23813.0
2014-06-09,709.0,718.0,701.75,704.5,3810.0,24648.0
2014-06-06,690.5,711.0,689.75,709.25,4921.0,24992.0
2014-06-05,690.0,695.75,688.5,690.5,3223.0,26972.0
2014-06-04,684.5,693.0,684.0,689.5,3846.0,27914.0
2014-06-03,698.0,698.25,683.25,684.5,4573.0,28866.0
2014-06-02,705.75,705.75,696.25,697.25,5499.0,29825.0
2014-05-30,715.0,719.0,705.25,706.5,4208.0,30395.0
2014-05-29,718.75,722.75,711.25,714.5,3397.0,30740.0
2014-05-28,718.0,719.5,710.5,718.0,3500.0,31156.0
2014-05-27,725.0,728.0,717.5,718.5,4174.0,31453.0
2014-05-23,731.75,735.25,721.75,725.5,2820.0,31377.0
2014-05-22,736.0,742.75,727.75,731.0,5811.0,31688.0
2014-05-21,738.25,745.5,735.0,738.75,3040.0,32767.0
2014-05-20,739.5,753.75,737.75,738.25,3489.0,33760.0
2014-05-19,736.25,741.25,731.5,738.75,2040.0,33353.0
2014-05-16,753.0,755.25,736.25,739.25,4036.0,33789.0
2014-05-15,778.0,780.0,751.25,755.0,5105.0,34086.0
2014-05-14,794.5,795.5,773.75,778.25,3786.0,34586.0
2014-05-13,790.0,790.0,790.0,790.0,2.0,2.0
2014-05-12,795.0,792.0,792.0,792.0,0.0,2.0
2014-05-09,790.5,799.0,790.5,794.75,6.0,3.0
2014-05-08,795.0,795.0,795.0,795.0,2.0,10.0
2014-05-07,797.5,799.0,795.0,795.0,5.0,13.0
2014-05-06,775.25,794.0,775.25,792.0,8.0,22.0
2014-05-05,767.0,779.5,767.0,775.25,162.0,183.0
2014-05-02,748.25,763.0,748.25,763.0,55.0,175.0
2014-05-01,755.0,755.0,737.0,748.75,263.0,274.0
2014-04-30,746.5,759.0,742.75,757.0,1113.0,402.0
2014-04-29,749.5,757.75,742.5,747.25,4696.0,1161.0
2014-04-28,750.0,755.0,741.5,750.25,3431.0,3804.0
2014-04-25,735.5,749.75,735.5,747.5,3820.0,5476.0
2014-04-24,723.5,743.5,720.0,736.25,2714.0,6028.0
2014-04-23,720.0,728.0,714.25,724.25,3340.0,6828.0
2014-04-22,714.5,725.25,711.75,720.25,5765.0,7925.0
2014-04-21,725.0,725.0,707.5,714.5,3965.0,10102.0
2014-04-17,725.0,744.0,725.0,732.75,4012.0,10695.0
2014-04-16,738.0,748.25,721.5,726.5,3503.0,11787.0
2014-04-15,718.0,739.5,714.0,738.5,3619.0,13174.0
2014-04-14,707.25,729.5,704.5,717.25,4126.0,13917.0
2014-04-11,705.0,707.75,701.0,701.75,3495.0,15585.0
2014-04-10,712.0,716.25,699.75,701.0,3664.0,17191.0
2014-04-09,721.75,729.0,710.0,712.75,3934.0,17992.0
2014-04-08,722.0,730.0,713.75,723.25,4980.0,19183.0
2014-04-07,719.5,730.25,716.5,722.25,5262.0,19671.0
2014-04-04,728.0,730.75,712.75,721.5,3881.0,21301.0
2014-04-03,722.25,731.5,720.0,730.5,3320.0,21986.0
2014-04-02,737.0,737.0,718.0,722.25,3908.0,22371.0
2014-04-01,742.75,744.0,732.5,735.25,2195.0,22988.0
2014-03-31,739.75,745.0,725.0,742.75,2549.0,22932.0
2014-03-28,750.5,751.25,735.5,739.75,3796.0,23174.0
2014-03-27,746.25,758.75,740.75,754.25,2848.0,24658.0
2014-03-26,763.0,765.0,745.0,746.75,4067.0,24476.0
2014-03-25,761.5,764.75,756.75,763.0,2977.0,25234.0
2014-03-24,743.25,766.25,741.25,763.0,2768.0,26406.0
2014-03-21,755.0,755.25,741.25,743.25,2551.0,26645.0
2014-03-20,760.0,770.0,746.5,755.25,2813.0,26909.0
2014-03-19,741.0,764.5,737.0,761.0,3529.0,27116.0
2014-03-18,724.25,742.5,724.25,741.5,2990.0,26844.0
2014-03-17,731.75,739.0,722.25,724.25,2275.0,27019.0
2014-03-14,719.25,736.0,717.25,734.0,3467.0,27160.0
2014-03-13,,751.0,751.0,751.0,0.0,0.0
2014-03-12,,751.0,751.0,751.0,0.0,0.0
2014-03-11,751.0,751.0,751.0,751.0,4.0,4.0
2014-03-10,,746.0,746.0,746.0,0.0,4.0
2014-03-07,757.5,757.5,751.75,752.0,10.0,10.0
2014-03-06,708.0,741.25,708.0,741.25,6.0,13.0
2014-03-05,701.5,701.5,701.5,701.5,1.0,120.0
2014-03-04,679.75,693.75,679.75,690.0,21.0,161.0
2014-03-03,678.0,705.0,678.0,695.75,56.0,185.0
2014-02-28,653.0,677.25,653.0,670.75,178.0,205.0
2014-02-27,667.0,672.75,653.75,655.5,1910.0,215.0
2014-02-26,671.5,678.5,669.75,670.25,1592.0,1245.0
2014-02-25,662.25,682.5,656.0,674.0,1930.0,2105.0
2014-02-24,664.0,665.0,657.0,662.75,2468.0,3339.0
2014-02-21,682.5,684.5,662.25,664.25,3342.0,4205.0
2014-02-20,681.5,687.0,679.5,681.75,2955.0,6499.0
2014-02-19,678.5,684.25,675.0,684.0,2030.0,8111.0
2014-02-18,666.5,683.25,666.5,679.25,3288.0,9398.0
2014-02-14,663.5,671.0,662.0,666.5,2681.0,10995.0
2014-02-13,654.0,663.75,652.0,662.25,4364.0,12610.0
2014-02-12,659.25,661.75,654.0,654.75,3730.0,14105.0
2014-02-11,651.0,663.75,651.0,661.25,5267.0,15395.0
2014-02-10,637.0,655.5,635.5,651.5,4699.0,17597.0
2014-02-07,637.75,642.5,633.75,639.25,4072.0,19367.0
2014-02-06,627.25,644.0,627.25,638.25,11854.0,20659.0
2014-02-05,620.0,630.5,619.5,629.5,3791.0,25581.0
2014-02-04,609.25,625.0,609.25,623.5,4290.0,26111.0
2014-02-03,602.0,612.0,599.75,610.75,3738.0,26053.0
2014-01-31,597.0,605.0,596.75,604.0,3955.0,27119.0
2014-01-30,597.5,600.25,595.25,597.25,3126.0,27741.0
2014-01-29,604.0,605.5,596.75,598.0,3879.0,28416.0
2014-01-28,606.0,609.75,604.0,605.0,2329.0,28925.0
2014-01-27,613.0,616.5,606.0,606.5,3610.0,29412.0
2014-01-24,617.0,620.0,612.0,613.0,3776.0,29458.0
2014-01-23,616.75,631.0,616.5,617.25,4104.0,29675.0
2014-01-22,614.0,620.0,614.0,616.75,3897.0,29271.0
2014-01-21,617.75,620.0,612.25,613.75,4696.0,28375.0
2014-01-17,622.25,624.0,617.25,617.75,3316.0,28844.0
2014-01-16,612.75,625.0,612.75,624.0,4730.0,28833.0
2014-01-15,620.0,622.25,612.75,614.0,4189.0,29150.0
2014-01-14,616.0,621.75,615.0,621.0,3635.0,30488.0
2014-01-13,620.0,625.0,616.5,617.75,3581.0,31108.0
2014-01-10,629.0,640.0,620.0,620.5,7219.0,30836.0
2014-01-09,627.0,632.0,624.5,629.25,7971.0,31454.0
2014-01-08,630.75,639.75,625.75,627.0,8306.0,32915.0
2014-01-07,630.0,638.0,628.5,630.75,3885.0,34456.0
2014-01-06,631.0,636.5,629.5,630.5,3204.0,35196.0
2014-01-03,624.75,634.75,624.0,630.5,2475.0,35813.0
2014-01-02,633.0,633.0,624.5,625.25,2162.0,35926.0
2013-12-31,630.0,636.5,628.0,635.25,2049.0,36736.0
2013-12-30,632.25,634.5,628.5,630.25,1919.0,36519.0
2013-12-27,638.25,639.0,632.5,634.75,1601.0,36809.0
2013-12-26,642.0,642.0,635.5,638.25,1297.0,37119.0
2013-12-24,645.5,646.0,640.0,640.5,858.0,37279.0
2013-12-23,650.25,653.5,643.5,644.0,1657.0,37692.0
2013-12-20,646.0,651.0,644.25,650.5,2613.0,37591.0
2013-12-19,647.0,653.75,645.0,646.25,3159.0,37937.0
2013-12-18,649.5,651.5,646.5,646.75,4260.0,38378.0
2013-12-17,653.25,656.0,649.0,650.0,3396.0,38642.0
2013-12-16,660.5,660.5,653.75,654.25,2728.0,39481.0
2013-12-13,642.75,642.75,642.25,642.25,4.0,19.0
2013-12-12,650.75,652.75,650.75,652.25,5.0,19.0
2013-12-11,,658.5,658.5,658.5,0.0,19.0
2013-12-10,663.0,663.0,658.75,658.75,2.0,19.0
2013-12-09,670.5,670.5,668.0,668.0,2.0,19.0
2013-12-06,675.5,675.5,663.0,663.0,7.0,22.0
2013-12-05,666.0,671.25,666.0,666.25,35.0,37.0
2013-12-04,682.5,683.25,672.5,672.5,44.0,56.0
2013-12-03,683.0,690.0,683.0,684.75,163.0,141.0
2013-12-02,691.0,691.0,681.25,681.25,73.0,769.0
2013-11-29,692.75,700.0,683.0,686.75,418.0,800.0
2013-11-27,693.25,700.25,688.0,690.25,3359.0,838.0
2013-11-26,700.75,701.0,693.25,695.25,5054.0,3426.0
2013-11-25,701.0,703.75,698.75,700.75,4418.0,7798.0
2013-11-22,697.0,701.25,696.0,699.25,7384.0,9516.0
2013-11-21,697.0,700.0,696.0,696.25,4767.0,12401.0
2013-11-20,699.0,700.0,695.5,697.75,2851.0,13879.0
2013-11-19,695.75,699.0,693.75,697.75,3863.0,14995.0
2013-11-18,697.0,703.0,695.0,695.25,4138.0,15980.0
2013-11-15,700.5,703.25,696.0,696.75,3631.0,17432.0
2013-11-14,699.0,704.25,699.0,700.0,3355.0,18779.0
2013-11-13,701.25,703.5,698.75,699.5,4707.0,19666.0
2013-11-12,704.0,710.0,701.0,701.25,3662.0,21533.0
2013-11-11,708.0,713.75,703.5,704.5,2211.0,23092.0
2013-11-08,709.0,725.5,701.0,708.0,5280.0,23882.0
2013-11-07,712.0,714.0,709.0,709.5,3398.0,24561.0
2013-11-06,714.0,716.25,711.25,712.25,4750.0,25369.0
2013-11-05,719.25,720.5,713.25,713.75,3163.0,26797.0
2013-11-04,725.75,729.5,718.75,719.25,3088.0,26758.0
2013-11-01,730.75,732.75,724.5,725.5,2635.0,26849.0
2013-10-31,731.25,734.5,729.25,730.25,3620.0,26851.0
2013-10-30,736.5,740.25,731.5,732.0,2309.0,27594.0
2013-10-29,737.0,741.5,735.75,736.5,2382.0,27317.0
2013-10-28,745.0,747.75,736.0,736.5,2310.0,27048.0
2013-10-25,752.0,756.0,744.5,745.0,2235.0,27292.0
2013-10-24,759.0,763.25,749.25,752.0,2867.0,27207.0
2013-10-23,755.5,766.0,754.0,758.75,3109.0,27529.0
2013-10-22,751.75,759.25,747.5,756.25,2790.0,27807.0
2013-10-21,759.25,765.0,748.25,751.75,3966.0,28221.0
2013-10-18,745.0,763.5,745.0,760.25,3868.0,28037.0
2013-10-17,743.0,751.5,742.5,745.0,3609.0,27808.0
2013-10-16,750.0,752.0,740.5,742.5,4243.0,28771.0
2013-10-15,755.75,756.5,750.0,750.25,2909.0,28835.0
2013-10-14,752.5,758.0,750.0,756.5,2225.0,29152.0
2013-10-11,750.75,759.0,749.5,754.75,2568.0,29618.0
2013-10-10,753.0,757.25,750.0,751.0,2637.0,29528.0
2013-10-09,752.75,756.75,749.0,753.0,3535.0,29759.0
2013-10-08,749.0,756.0,749.0,753.25,3453.0,29372.0
2013-10-07,745.25,752.5,745.25,750.25,2337.0,29550.0
2013-10-04,749.25,753.75,745.0,746.25,5372.0,29650.0
2013-10-03,745.75,758.25,745.75,750.25,4475.0,28586.0
2013-10-02,735.75,748.75,735.5,746.75,3760.0,28785.0
2013-10-01,728.0,739.0,727.0,736.75,4613.0,29087.0
2013-09-30,728.25,742.0,727.75,728.75,4770.0,29144.0
2013-09-27,722.0,736.5,722.0,731.5,5133.0,28853.0
2013-09-26,716.0,726.25,716.0,724.5,3903.0,29495.0
2013-09-25,704.75,724.5,704.25,718.25,5987.0,29584.0
2013-09-24,698.25,706.75,698.25,705.0,5406.0,29375.0
2013-09-23,699.75,704.75,697.25,698.75,4338.0,29051.0
2013-09-20,707.5,710.75,698.5,699.75,4854.0,28381.0
2013-09-19,700.0,712.5,700.0,708.5,4254.0,28442.0
2013-09-18,699.5,703.25,698.25,700.25,3986.0,27591.0
2013-09-17,701.0,709.0,698.5,699.5,5728.0,27472.0
2013-09-16,705.0,710.25,701.0,701.75,4504.0,26412.0
2013-09-13,707.75,707.75,705.25,705.25,30.0,3.0
2013-09-12,,705.5,705.5,705.5,0.0,3.0
2013-09-11,699.5,705.5,699.5,705.5,4.0,3.0
2013-09-10,700.5,702.0,700.5,701.0,3.0,3.0
2013-09-09,706.75,706.75,698.75,698.75,11.0,5.0
2013-09-06,701.0,714.0,701.0,707.75,20.0,16.0
2013-09-05,712.0,712.0,706.0,706.0,17.0,36.0
2013-09-04,712.75,717.5,712.75,715.0,101.0,38.0
2013-09-03,718.5,718.5,703.25,703.75,75.0,129.0
2013-08-30,724.25,725.25,718.0,720.25,503.0,335.0
2013-08-29,734.0,734.25,723.25,724.25,2916.0,699.0
2013-08-28,729.25,741.25,729.0,734.25,3471.0,2886.0
2013-08-27,729.0,735.0,727.5,729.5,5086.0,4924.0
2013-08-26,719.0,740.0,718.75,729.25,5241.0,6517.0
2013-08-23,718.0,722.0,715.0,716.25,2415.0,8544.0
2013-08-22,728.75,729.0,717.0,719.25,4296.0,8843.0
2013-08-21,735.0,742.75,727.5,728.75,4135.0,10252.0
2013-08-20,745.25,746.75,733.5,735.0,3501.0,10883.0
2013-08-19,737.25,748.5,737.25,745.25,4093.0,11429.0
2013-08-16,738.0,740.0,734.5,737.25,1917.0,11828.0
2013-08-15,736.0,747.0,736.0,739.5,4541.0,12426.0
2013-08-14,731.75,737.5,729.5,736.0,3097.0,13510.0
2013-08-13,733.5,740.0,731.25,732.5,3216.0,13964.0
2013-08-12,732.0,746.75,730.25,736.75,3816.0,14531.0
2013-08-09,733.25,738.75,730.25,732.0,3073.0,15551.0
2013-08-08,735.5,741.0,733.0,733.5,2786.0,16166.0
2013-08-07,737.5,739.0,732.0,736.25,3358.0,16578.0
2013-08-06,733.75,742.75,733.75,739.5,3167.0,16899.0
2013-08-05,740.0,742.5,732.5,733.75,2720.0,17848.0
2013-08-02,741.25,748.0,740.5,741.25,3056.0,17792.0
2013-08-01,741.0,743.0,737.0,741.75,3318.0,17889.0
2013-07-31,736.5,744.0,735.0,741.25,3558.0,17816.0
2013-07-30,733.25,744.25,733.25,737.25,3002.0,18010.0
2013-07-29,736.5,740.5,734.0,734.25,2253.0,18398.0
2013-07-26,737.75,744.25,735.5,736.5,2680.0,18582.0
2013-07-25,745.0,747.5,737.0,737.75,3626.0,18691.0
2013-07-24,745.0,752.0,743.0,743.5,2682.0,18982.0
2013-07-23,746.75,747.75,744.0,744.0,2702.0,19969.0
2013-07-22,750.0,754.0,746.25,746.75,2037.0,19958.0
2013-07-19,750.25,757.0,750.0,750.5,3412.0,19903.0
2013-07-18,755.0,758.25,750.0,750.25,3583.0,20315.0
2013-07-17,760.75,763.0,755.0,755.25,4158.0,20995.0
2013-07-16,755.0,764.5,755.0,759.0,2980.0,21104.0
2013-07-15,765.5,765.5,754.5,755.0,2567.0,20996.0
2013-07-12,,796.25,796.25,796.25,0.0,0.0
2013-07-11,,796.5,796.5,796.5,0.0,0.0
2013-07-10,827.0,827.0,797.5,797.5,2.0,6.0
2013-07-09,797.75,798.0,797.75,798.0,6.0,6.0
2013-07-08,,773.0,773.0,773.0,0.0,7.0
2013-07-05,,761.25,761.25,761.25,0.0,7.0
2013-07-03,761.5,761.5,761.25,761.25,5.0,12.0
2013-07-02,775.0,775.0,756.5,757.0,323.0,276.0
2013-07-01,789.25,790.75,778.5,778.5,9.0,627.0
2013-06-28,787.5,797.0,784.0,785.0,164.0,633.0
2013-06-27,799.25,813.75,785.75,786.5,1524.0,671.0
2013-06-26,810.25,812.25,798.0,799.0,1417.0,1227.0
2013-06-25,811.0,820.0,808.75,809.25,2419.0,2530.0
2013-06-24,813.0,818.0,809.25,811.25,1770.0,3891.0
2013-06-21,814.0,820.0,813.0,814.0,1262.0,5060.0
2013-06-20,812.5,819.25,808.75,814.0,3302.0,5566.0
2013-06-19,799.0,819.25,797.75,813.5,3097.0,6736.0
2013-06-18,800.25,806.0,798.75,799.0,2010.0,8082.0
2013-06-17,803.25,809.5,799.25,800.25,3189.0,8965.0
2013-06-14,810.0,812.5,802.5,804.0,3334.0,9684.0
2013-06-13,806.25,816.75,804.0,812.0,2943.0,10454.0
2013-06-12,815.75,816.75,805.25,806.25,3737.0,11674.0
2013-06-11,811.5,820.0,810.0,815.75,3093.0,13078.0
2013-06-10,819.75,820.5,811.0,811.5,3281.0,13769.0
2013-06-07,820.25,827.0,817.75,819.75,2128.0,14597.0
2013-06-06,816.5,824.5,816.0,820.25,2600.0,15150.0
2013-06-05,820.75,821.5,813.75,816.0,2324.0,15954.0
2013-06-04,822.75,827.5,818.75,821.0,2243.0,16142.0
2013-06-03,817.75,827.5,810.0,823.0,1741.0,16706.0
2013-05-31,813.5,825.0,810.25,820.0,2899.0,16834.0
2013-05-30,812.75,817.0,808.5,815.5,2386.0,17179.0
2013-05-29,808.0,817.75,807.5,815.75,2284.0,17881.0
2013-05-28,805.75,815.0,801.75,806.5,3015.0,17906.0
2013-05-24,812.25,815.75,805.0,805.75,3097.0,18056.0
2013-05-23,807.0,822.5,807.0,813.25,2115.0,18673.0
2013-05-22,811.25,814.75,805.75,807.75,2567.0,18820.0
2013-05-21,811.0,818.0,802.5,813.5,2460.0,19238.0
2013-05-20,803.0,813.0,800.25,811.25,1715.0,19547.0
2013-05-17,804.0,809.5,802.0,803.75,1864.0,19187.0
2013-05-16,803.0,809.25,802.25,804.0,2172.0,19293.0
