Date,Open,Bid,Ask,Last Traded,High,Low,Volume,Prev. Day Settlement Price,Net Change,Prev. Day Open Interest
2017-06-16,25374.0,25372.0,25375.0,25369.0,25450.0,25324.0,860.0,25319.0,50.0,8237.0
2017-06-15,25528.0,25314.0,25316.0,25305.0,25528.0,25290.0,1492.0,25624.0,-319.0,7651.0
2017-06-14,25640.0,25610.0,25613.0,25605.0,25670.0,25450.0,1311.0,25611.0,-6.0,6641.0
2017-06-13,25554.0,25617.0,25621.0,25614.0,25654.0,25499.0,877.0,25474.0,140.0,6064.0
2017-06-12,25690.0,25474.0,25477.0,25474.0,25700.0,25446.0,526.0,25783.0,-309.0,5851.0
2017-06-09,25830.0,25765.0,25768.0,25773.0,25835.0,25686.0,1207.0,25780.0,-7.0,4263.0
2017-06-08,25660.0,25785.0,25787.0,25780.0,25800.0,25647.0,255.0,25669.0,111.0,3615.0
2017-06-07,25719.0,25673.0,25675.0,25673.0,25760.0,25625.0,252.0,25710.0,-37.0,3320.0
2017-06-06,25554.0,25711.0,25714.0,25718.0,25720.0,25520.0,1385.0,25552.0,166.0,1682.0
2017-06-05,25602.0,25557.0,25560.0,25559.0,25668.0,25530.0,524.0,25606.0,-47.0,1130.0
2017-06-02,25543.0,25614.0,25616.0,25600.0,25660.0,25513.0,561.0,25493.0,107.0,718.0
2017-06-01,25377.0,25459.0,25462.0,25455.0,25491.0,25306.0,438.0,25370.0,85.0,361.0
2017-05-31,25434.0,25375.0,25379.0,25371.0,25491.0,25350.0,394.0,25378.0,-7.0,0.0
2017-05-29,25403.0,25475.0,25483.0,25487.0,25555.0,25377.0,65781.0,25420.0,67.0,143114.0
2017-05-26,25455.0,25436.0,25438.0,25436.0,25521.0,25385.0,60954.0,25424.0,12.0,111317.0
2017-05-25,25256.0,25431.0,25433.0,25432.0,25459.0,25240.0,74918.0,25216.0,216.0,73510.0
2017-05-24,25171.0,25200.0,25202.0,25197.0,25211.0,25098.0,48002.0,25198.0,-1.0,44555.0
2017-05-23,25179.0,25181.0,25185.0,25181.0,25238.0,25093.0,16539.0,25132.0,49.0,32822.0
2017-05-22,25078.0,25161.0,25164.0,25169.0,25214.0,24995.0,5284.0,24980.0,189.0,29638.0
2017-05-19,24970.0,25004.0,25006.0,25001.0,25038.0,24906.0,1168.0,24947.0,54.0,29267.0
2017-05-18,24866.0,24921.0,24924.0,24925.0,25032.0,24840.0,1952.0,25098.0,-173.0,28854.0
2017-05-17,25070.0,25060.0,25062.0,25062.0,25110.0,25000.0,1746.0,25102.0,-40.0,27398.0
2017-05-16,25138.0,25108.0,25110.0,25112.0,25142.0,25005.0,2257.0,25052.0,60.0,26400.0
2017-05-15,24976.0,25107.0,25111.0,25111.0,25120.0,24931.0,2714.0,24854.0,257.0,24562.0
2017-05-12,24790.0,24818.0,24821.0,24819.0,24884.0,24769.0,720.0,24859.0,-40.0,24128.0
2017-05-11,24804.0,24823.0,24825.0,24821.0,24890.0,24728.0,2040.0,24712.0,109.0,23090.0
2017-05-10,24590.0,24708.0,24710.0,24710.0,24860.0,24590.0,2910.0,24536.0,174.0,22578.0
2017-05-09,24255.0,24338.0,24600.0,24536.0,24584.0,24206.0,926.0,24241.0,295.0,22306.0
2017-05-08,24256.0,24231.0,24234.0,24228.0,24291.0,24156.0,1138.0,24150.0,78.0,22113.0
2017-05-05,24260.0,24134.0,24137.0,24152.0,24308.0,24020.0,725.0,24367.0,-215.0,22018.0
2017-05-04,24319.0,24354.0,24359.0,24365.0,24380.0,24240.0,1168.0,24361.0,4.0,21321.0
2017-05-02,24363.0,24301.0,24395.0,24365.0,24489.0,24266.0,1580.0,24358.0,7.0,20516.0
2017-04-28,24400.0,24320.0,24388.0,24355.0,24400.0,24280.0,934.0,24351.0,4.0,19840.0
2017-04-27,24302.0,24369.0,24372.0,24356.0,24419.0,24158.0,891.0,24272.0,84.0,19709.0
2017-04-26,24446.0,24490.0,24491.0,24490.0,24540.0,24408.0,75880.0,24370.0,120.0,104454.0
2017-04-25,24111.0,24357.0,24358.0,24358.0,24365.0,24098.0,97142.0,24078.0,280.0,53351.0
2017-04-24,24080.0,24049.0,24051.0,24051.0,24096.0,23823.0,62415.0,23910.0,141.0,14970.0
2017-04-21,24000.0,23924.0,23926.0,23921.0,24096.0,23862.0,10073.0,23941.0,-20.0,12016.0
2017-04-20,23667.0,23950.0,23953.0,23942.0,23950.0,23635.0,7626.0,23708.0,234.0,7684.0
2017-04-19,23750.0,23698.0,23700.0,23700.0,23750.0,23588.0,5601.0,23728.0,-28.0,4365.0
2017-04-18,24201.0,23754.0,23758.0,23757.0,24201.0,23700.0,1577.0,24130.0,-373.0,3242.0
2017-04-13,24025.0,24120.0,24167.0,24129.0,24260.0,23990.0,743.0,24186.0,-57.0,3026.0
2017-04-12,23925.0,24189.0,24192.0,24189.0,24193.0,23870.0,390.0,23964.0,225.0,2694.0
2017-04-11,24137.0,23966.0,23968.0,23998.0,24192.0,23890.0,305.0,24165.0,-167.0,2507.0
2017-04-10,24200.0,24172.0,24176.0,24174.0,24252.0,24123.0,207.0,24155.0,19.0,2398.0
2017-04-07,24137.0,24140.0,24142.0,24140.0,24170.0,23858.0,1646.0,24180.0,-40.0,1902.0
2017-04-06,24177.0,24172.0,24175.0,24185.0,24273.0,24082.0,438.0,24297.0,-112.0,1599.0
2017-04-05,24219.0,24288.0,24291.0,24292.0,24305.0,24056.0,586.0,24138.0,154.0,1382.0
2017-04-03,24087.0,23984.0,24280.0,24142.0,24160.0,24070.0,130.0,24023.0,119.0,1291.0
2017-03-31,24188.0,24039.0,24042.0,24039.0,24234.0,23998.0,1711.0,24208.0,-169.0,0.0
2017-03-30,24481.0,24308.0,24310.0,24310.0,24481.0,24245.0,83829.0,24427.0,-117.0,135157.0
2017-03-29,24499.0,24412.0,24414.0,24412.0,24526.0,24375.0,70272.0,24373.0,39.0,113213.0
2017-03-28,24367.0,24368.0,24369.0,24368.0,24416.0,24326.0,69962.0,24259.0,109.0,63127.0
2017-03-27,24250.0,24226.0,24227.0,24225.0,24463.0,24164.0,57116.0,24392.0,-167.0,33383.0
2017-03-24,24436.0,24389.0,24392.0,24388.0,24458.0,24293.0,17333.0,24362.0,26.0,21008.0
2017-03-23,24429.0,24349.0,24352.0,24352.0,24472.0,24307.0,5304.0,24310.0,42.0,16101.0
2017-03-22,24301.0,24336.0,24339.0,24326.0,24403.0,24238.0,6013.0,24616.0,-290.0,12304.0
2017-03-21,24565.0,24620.0,24622.0,24616.0,24682.0,24517.0,3293.0,24550.0,66.0,10235.0
2017-03-20,24342.0,24518.0,24521.0,24524.0,24524.0,24306.0,939.0,24305.0,219.0,10043.0
2017-03-17,24336.0,24323.0,24326.0,24324.0,24418.0,24250.0,1421.0,24334.0,-10.0,9898.0
2017-03-16,24000.0,24329.0,24331.0,24335.0,24335.0,23986.0,1859.0,23784.0,551.0,8979.0
2017-03-15,23713.0,23776.0,23778.0,23780.0,23841.0,23637.0,1657.0,23792.0,-12.0,7722.0
2017-03-14,23825.0,23817.0,23819.0,23818.0,23909.0,23766.0,523.0,23811.0,7.0,7584.0
2017-03-13,23600.0,23812.0,23815.0,23802.0,23856.0,23570.0,2578.0,23564.0,238.0,5724.0
2017-03-10,23503.0,23544.0,23546.0,23536.0,23580.0,23437.0,2010.0,23497.0,39.0,3918.0
2017-03-09,23670.0,23493.0,23496.0,23497.0,23670.0,23443.0,538.0,23783.0,-286.0,3286.0
2017-03-08,23640.0,23767.0,23770.0,23763.0,23795.0,23552.0,1161.0,23673.0,90.0,2355.0
2017-03-07,23630.0,23663.0,23666.0,23664.0,23715.0,23597.0,1020.0,23586.0,78.0,1923.0
2017-03-06,23590.0,23590.0,23592.0,23590.0,23680.0,23578.0,645.0,23556.0,34.0,1558.0
2017-03-03,23607.0,23546.0,23548.0,23555.0,23622.0,23500.0,223.0,23647.0,-92.0,1427.0
2017-03-02,24042.0,23707.0,23709.0,23705.0,24080.0,23680.0,457.0,23798.0,-93.0,1068.0
2017-03-01,23832.0,23783.0,23786.0,23780.0,23850.0,23745.0,577.0,23745.0,35.0,677.0
2017-02-28,23934.0,23740.0,23743.0,23748.0,24000.0,23741.0,783.0,23935.0,-187.0,0.0
2017-02-27,23949.0,23934.0,23936.0,23936.0,24090.0,23837.0,106556.0,24008.0,-72.0,139583.0
2017-02-24,24124.0,23997.0,23999.0,23998.0,24134.0,23970.0,69732.0,24129.0,-131.0,106351.0
2017-02-23,24080.0,24111.0,24114.0,24112.0,24206.0,24028.0,70143.0,24124.0,-12.0,62706.0
2017-02-22,23983.0,24111.0,24113.0,24113.0,24125.0,23962.0,51779.0,23902.0,211.0,33621.0
2017-02-21,24111.0,23938.0,23942.0,23940.0,24168.0,23893.0,17004.0,24121.0,-181.0,22942.0
2017-02-20,23964.0,24108.0,24110.0,24110.0,24167.0,23952.0,10266.0,23995.0,115.0,19317.0
2017-02-17,24024.0,24010.0,24013.0,24015.0,24075.0,23923.0,3282.0,24056.0,-41.0,18454.0
2017-02-16,24009.0,24044.0,24046.0,24045.0,24087.0,23931.0,1352.0,23969.0,76.0,17708.0
2017-02-15,23700.0,23919.0,23920.0,23920.0,23995.0,23700.0,6210.0,23649.0,271.0,14630.0
2017-02-14,23659.0,23651.0,23654.0,23646.0,23663.0,23557.0,1718.0,23613.0,33.0,13783.0
2017-02-13,23555.0,23607.0,23609.0,23604.0,23665.0,23536.0,972.0,23526.0,78.0,13598.0
2017-02-10,23592.0,23517.0,23520.0,23514.0,23655.0,23514.0,617.0,23430.0,84.0,12748.0
2017-02-09,23413.0,23432.0,23434.0,23437.0,23548.0,23400.0,1468.0,23425.0,12.0,11983.0
2017-02-08,23245.0,23422.0,23424.0,23425.0,23467.0,23088.0,2115.0,23258.0,167.0,11514.0
2017-02-07,23183.0,23262.0,23264.0,23264.0,23335.0,23166.0,1550.0,23250.0,14.0,10226.0
2017-02-06,23113.0,23242.0,23245.0,23239.0,23291.0,23081.0,546.0,23024.0,215.0,9883.0
2017-02-03,23181.0,23042.0,23045.0,23040.0,23186.0,22920.0,550.0,23123.0,-83.0,9713.0
2017-02-02,23265.0,23123.0,23125.0,23119.0,23400.0,23046.0,387.0,23319.0,-200.0,9716.0
2017-02-01,23166.0,23264.0,23266.0,23264.0,23269.0,23028.0,754.0,23328.0,-64.0,9179.0
2017-01-27,23254.0,23280.0,23370.0,23328.0,23351.0,23243.0,480.0,23357.0,-29.0,8957.0
2017-01-26,23160.0,23348.0,23351.0,23350.0,23350.0,23127.0,455.0,22996.0,354.0,8831.0
2017-01-25,23044.0,22985.0,22987.0,22983.0,23044.0,22900.0,53783.0,22884.0,99.0,101756.0
2017-01-24,22918.0,22898.0,22900.0,22898.0,22954.0,22871.0,79780.0,22858.0,40.0,58256.0
2017-01-23,22907.0,22841.0,22843.0,22842.0,23058.0,22810.0,48284.0,22883.0,-41.0,24054.0
2017-01-20,22954.0,22877.0,22880.0,22883.0,22968.0,22820.0,11229.0,23010.0,-127.0,17030.0
2017-01-19,23038.0,23006.0,23008.0,23011.0,23043.0,22915.0,6334.0,23075.0,-64.0,13471.0
2017-01-18,22851.0,23076.0,23078.0,23078.0,23142.0,22840.0,4567.0,22809.0,269.0,10970.0
2017-01-17,22805.0,22804.0,22808.0,22803.0,22825.0,22691.0,3455.0,22723.0,80.0,9057.0
2017-01-16,22825.0,22715.0,22718.0,22711.0,22862.0,22635.0,3360.0,22924.0,-213.0,6976.0
2017-01-13,22855.0,22924.0,22927.0,22930.0,22951.0,22845.0,4265.0,22837.0,93.0,4786.0
2017-01-12,22953.0,22828.0,22831.0,22837.0,22953.0,22745.0,1740.0,22930.0,-93.0,3883.0
2017-01-11,22759.0,22920.0,22923.0,22918.0,22930.0,22734.0,2303.0,22687.0,231.0,2691.0
2017-01-10,22500.0,22689.0,22691.0,22679.0,22695.0,22500.0,531.0,22531.0,148.0,2484.0
2017-01-09,22522.0,22529.0,22533.0,22527.0,22586.0,22435.0,1094.0,22495.0,32.0,1670.0
2017-01-06,22514.0,22503.0,22506.0,22489.0,22572.0,22425.0,500.0,22438.0,51.0,1406.0
2017-01-05,22204.0,22422.0,22425.0,22430.0,22448.0,22169.0,362.0,22049.0,381.0,1194.0
2017-01-04,22122.0,22082.0,22084.0,22087.0,22182.0,22015.0,263.0,22079.0,8.0,1077.0
2017-01-03,21896.0,22094.0,22096.0,22097.0,22142.0,21825.0,274.0,21913.0,184.0,958.0
2016-12-30,21813.0,21800.0,22000.0,21913.0,22006.0,21807.0,1178.0,21777.0,136.0,0.0
2016-12-29,21550.0,21783.0,21784.0,21783.0,21799.0,21510.0,71736.0,21731.0,52.0,112290.0
2016-12-28,21516.0,21737.0,21741.0,21739.0,21800.0,21497.0,67197.0,21551.0,188.0,81128.0
2016-12-23,21568.0,21510.0,21605.0,21551.0,21608.0,21488.0,60022.0,21621.0,-70.0,45149.0
2016-12-22,21767.0,21640.0,21643.0,21642.0,21830.0,21601.0,31427.0,21845.0,-203.0,20427.0
2016-12-21,21767.0,21843.0,21846.0,21843.0,21936.0,21749.0,13846.0,21718.0,125.0,12014.0
2016-12-20,21800.0,21750.0,21752.0,21748.0,21881.0,21675.0,6727.0,21876.0,-128.0,7904.0
2016-12-19,21979.0,21840.0,21844.0,21845.0,22022.0,21800.0,1535.0,21967.0,-122.0,6483.0
2016-12-16,22012.0,21994.0,21997.0,21988.0,22153.0,21975.0,1556.0,22115.0,-127.0,5567.0
2016-12-15,22333.0,22080.0,22083.0,22080.0,22333.0,22004.0,1597.0,22507.0,-427.0,5042.0
2016-12-14,22630.0,22496.0,22499.0,22513.0,22660.0,22490.0,538.0,22478.0,35.0,4677.0
2016-12-13,22448.0,22479.0,22482.0,22478.0,22480.0,22306.0,384.0,22415.0,63.0,4275.0
2016-12-12,22865.0,22438.0,22440.0,22443.0,22878.0,22380.0,989.0,22768.0,-325.0,3833.0
2016-12-09,22834.0,22773.0,22776.0,22772.0,22866.0,22700.0,629.0,22856.0,-84.0,3414.0
2016-12-08,23000.0,22854.0,22857.0,22875.0,23141.0,22843.0,955.0,22815.0,60.0,2880.0
2016-12-07,22817.0,22827.0,22831.0,22828.0,22868.0,22757.0,176.0,22723.0,105.0,2807.0
2016-12-06,22700.0,22710.0,22712.0,22712.0,22800.0,22676.0,496.0,22599.0,113.0,2721.0
2016-12-05,22565.0,22577.0,22581.0,22575.0,22649.0,22395.0,1003.0,22592.0,-17.0,1962.0
2016-12-02,22752.0,22600.0,22603.0,22572.0,22766.0,22572.0,322.0,22913.0,-341.0,1816.0
2016-12-01,22942.0,22919.0,22922.0,22924.0,23027.0,22893.0,424.0,22843.0,81.0,1680.0
2016-11-30,22882.0,22829.0,22833.0,22821.0,22933.0,22797.0,1788.0,22818.0,3.0,0.0
2016-11-29,22751.0,22792.0,22793.0,22793.0,22871.0,22700.0,86241.0,22800.0,-7.0,130714.0
2016-11-28,22713.0,22810.0,22812.0,22810.0,22994.0,22696.0,71613.0,22734.0,76.0,95608.0
2016-11-25,22637.0,22730.0,22731.0,22730.0,22795.0,22569.0,57309.0,22611.0,119.0,65699.0
2016-11-24,22616.0,22607.0,22609.0,22609.0,22658.0,22475.0,36904.0,22725.0,-116.0,39472.0
2016-11-23,22678.0,22686.0,22688.0,22687.0,22830.0,22645.0,20990.0,22683.0,4.0,25587.0
2016-11-22,22463.0,22694.0,22697.0,22695.0,22744.0,22460.0,8223.0,22356.0,339.0,19586.0
2016-11-21,22304.0,22350.0,22353.0,22353.0,22498.0,22222.0,2314.0,22348.0,5.0,18543.0
2016-11-18,22265.0,22320.0,22324.0,22331.0,22375.0,22130.0,1580.0,22260.0,71.0,18399.0
2016-11-17,22180.0,22230.0,22234.0,22207.0,22380.0,22129.0,1400.0,22230.0,-23.0,18190.0
2016-11-16,22477.0,22254.0,22258.0,22240.0,22498.0,22240.0,2566.0,22343.0,-103.0,17825.0
2016-11-15,22262.0,22344.0,22347.0,22347.0,22428.0,22244.0,1542.0,22299.0,48.0,17467.0
2016-11-14,22373.0,22250.0,22253.0,22244.0,22394.0,22122.0,1154.0,22506.0,-262.0,17727.0
2016-11-11,22650.0,22540.0,22544.0,22543.0,22722.0,22460.0,1325.0,22955.0,-412.0,17307.0
2016-11-10,22881.0,22845.0,22848.0,22839.0,22950.0,22797.0,1537.0,22420.0,419.0,16974.0
2016-11-09,23164.0,22463.0,22466.0,22456.0,23164.0,21920.0,4921.0,22948.0,-492.0,16348.0
2016-11-08,22988.0,22953.0,22956.0,22950.0,23015.0,22823.0,1318.0,22806.0,144.0,15352.0
2016-11-07,22638.0,22817.0,22820.0,22820.0,22885.0,22638.0,1348.0,22630.0,190.0,15128.0
2016-11-04,22644.0,22660.0,22663.0,22661.0,22780.0,22630.0,464.0,22739.0,-78.0,14877.0
2016-11-03,22755.0,22732.0,22735.0,22732.0,22868.0,22675.0,586.0,22807.0,-75.0,14795.0
2016-11-02,22906.0,22812.0,22816.0,22818.0,22950.0,22798.0,896.0,23250.0,-432.0,14562.0
2016-11-01,22967.0,23182.0,23185.0,23179.0,23300.0,22964.0,1440.0,22924.0,255.0,14004.0
2016-10-31,22800.0,22955.0,22958.0,22955.0,23065.0,22756.0,1081.0,22890.0,65.0,13631.0
2016-10-28,23085.0,22927.0,22932.0,22932.0,23151.0,22835.0,466.0,23144.0,-212.0,13630.0
2016-10-27,23295.0,23129.0,23132.0,23132.0,23333.0,22960.0,63794.0,23302.0,-170.0,109939.0
2016-10-26,23460.0,23314.0,23317.0,23315.0,23460.0,23274.0,72819.0,23605.0,-290.0,64519.0
2016-10-25,23601.0,23600.0,23603.0,23603.0,23643.0,23495.0,49093.0,23608.0,-5.0,31970.0
2016-10-24,23399.0,23599.0,23601.0,23604.0,23637.0,23220.0,26419.0,23394.0,210.0,10550.0
2016-10-21,,23329.0,23500.0,,,,0.0,23394.0,,10615.0
2016-10-20,23388.0,23390.0,23392.0,23395.0,23499.0,23353.0,2179.0,23276.0,119.0,8181.0
2016-10-19,23336.0,23253.0,23256.0,23252.0,23420.0,23193.0,949.0,23356.0,-104.0,7430.0
2016-10-18,23099.0,23364.0,23366.0,23368.0,23378.0,23099.0,2740.0,23001.0,367.0,6025.0
2016-10-17,23162.0,22995.0,22997.0,22986.0,23162.0,22922.0,1031.0,23209.0,-223.0,5366.0
2016-10-14,23090.0,23217.0,23221.0,23215.0,23309.0,23060.0,1578.0,22936.0,279.0,4866.0
2016-10-13,23400.0,22980.0,22982.0,22970.0,23400.0,22950.0,2817.0,23415.0,-445.0,2833.0
2016-10-12,23388.0,23383.0,23387.0,23384.0,23401.0,23260.0,519.0,23421.0,-37.0,2638.0
2016-10-11,24017.0,23473.0,23477.0,23474.0,24075.0,23379.0,1563.0,23828.0,-354.0,2104.0
2016-10-07,23900.0,23747.0,23901.0,23837.0,23908.0,23750.0,827.0,23926.0,-89.0,1614.0
2016-10-06,23825.0,23910.0,23913.0,23924.0,23990.0,23785.0,993.0,23750.0,174.0,1004.0
2016-10-05,23532.0,23744.0,23747.0,23750.0,23825.0,23512.0,461.0,23670.0,80.0,951.0
2016-10-04,23614.0,23654.0,23657.0,23662.0,23670.0,23511.0,172.0,23570.0,92.0,825.0
2016-10-03,23595.0,23559.0,23563.0,23573.0,23705.0,23500.0,341.0,23300.0,273.0,607.0
2016-09-30,23357.0,23286.0,23290.0,23278.0,23433.0,23211.0,247.0,23699.0,-421.0,0.0
2016-09-29,23780.0,23727.0,23729.0,23729.0,23846.0,23600.0,98126.0,23636.0,93.0,141102.0
2016-09-28,23508.0,23625.0,23627.0,23627.0,23633.0,23351.0,87091.0,23621.0,6.0,108960.0
2016-09-27,23198.0,23592.0,23594.0,23592.0,23665.0,23188.0,91437.0,23311.0,281.0,58749.0
2016-09-26,23580.0,23349.0,23351.0,23351.0,23580.0,23287.0,48846.0,23674.0,-323.0,22051.0
2016-09-23,23881.0,23674.0,23677.0,23678.0,23889.0,23623.0,13745.0,23790.0,-112.0,13325.0
2016-09-22,23861.0,23786.0,23790.0,23785.0,24073.0,23686.0,6463.0,23646.0,139.0,10238.0
2016-09-21,23502.0,23636.0,23639.0,23637.0,23715.0,23418.0,2385.0,23503.0,134.0,9692.0
2016-09-20,23497.0,23496.0,23499.0,23497.0,23530.0,23385.0,2055.0,23522.0,-25.0,8340.0
2016-09-19,23463.0,23524.0,23526.0,23526.0,23610.0,23400.0,1698.0,23339.0,187.0,7628.0
2016-09-15,23223.0,23300.0,23541.0,23339.0,23462.0,23182.0,1332.0,23241.0,98.0,6941.0
2016-09-14,23140.0,23233.0,23237.0,23235.0,23365.0,23140.0,1581.0,23235.0,,6938.0
2016-09-13,23556.0,23217.0,23221.0,23209.0,23621.0,23167.0,1230.0,23281.0,-72.0,6950.0
2016-09-12,23552.0,23313.0,23317.0,23313.0,23614.0,23283.0,1140.0,24075.0,-762.0,5950.0
2016-09-09,23852.0,24045.0,24049.0,24045.0,24360.0,23852.0,3052.0,23872.0,173.0,3976.0
2016-09-08,23685.0,23849.0,23853.0,23852.0,23877.0,23637.0,539.0,23657.0,195.0,3564.0
2016-09-07,23720.0,23689.0,23692.0,23691.0,23749.0,23635.0,1448.0,23704.0,-13.0,2667.0
2016-09-06,23560.0,23691.0,23695.0,23694.0,23722.0,23512.0,1582.0,23586.0,108.0,2037.0
2016-09-05,23438.0,23582.0,23584.0,23591.0,23631.0,23438.0,1209.0,23193.0,398.0,1553.0
2016-09-02,23089.0,23184.0,23188.0,23168.0,23256.0,23066.0,407.0,23158.0,10.0,1217.0
2016-09-01,22857.0,23098.0,23101.0,23102.0,23121.0,22760.0,185.0,22916.0,186.0,1126.0
2016-08-31,22918.0,22892.0,22895.0,22917.0,22955.0,22849.0,1179.0,22911.0,6.0,0.0
2016-08-30,22859.0,22943.0,22945.0,22943.0,23033.0,22823.0,87151.0,22770.0,173.0,126142.0
2016-08-29,22860.0,22771.0,22773.0,22773.0,22881.0,22701.0,70202.0,22874.0,-101.0,106350.0
2016-08-26,22755.0,22874.0,22877.0,22872.0,22949.0,22755.0,66567.0,22744.0,128.0,60317.0
2016-08-25,22748.0,22758.0,22760.0,22756.0,22855.0,22675.0,46247.0,22762.0,-6.0,31883.0
2016-08-24,23016.0,22776.0,22779.0,22775.0,23016.0,22635.0,15375.0,22985.0,-210.0,22781.0
2016-08-23,22860.0,22966.0,22969.0,22965.0,22968.0,22799.0,10333.0,22900.0,65.0,16406.0
2016-08-22,22882.0,22896.0,22898.0,22898.0,22957.0,22715.0,4772.0,22857.0,41.0,14338.0
2016-08-19,23045.0,22858.0,22860.0,22859.0,23090.0,22805.0,1264.0,22998.0,-139.0,13891.0
2016-08-18,22889.0,22960.0,22963.0,22968.0,23144.0,22889.0,3287.0,22685.0,283.0,13847.0
2016-08-17,22878.0,22726.0,22729.0,22726.0,22974.0,22700.0,3280.0,22863.0,-137.0,12752.0
2016-08-16,22958.0,22851.0,22853.0,22860.0,23000.0,22782.0,2706.0,22872.0,-12.0,12121.0
2016-08-15,22683.0,22862.0,22864.0,22864.0,22920.0,22651.0,1023.0,22699.0,165.0,11549.0
2016-08-12,22622.0,22690.0,22694.0,22690.0,22756.0,22622.0,919.0,22502.0,188.0,10953.0
2016-08-11,22332.0,22493.0,22495.0,22495.0,22622.0,22280.0,2212.0,22369.0,126.0,9949.0
2016-08-10,22436.0,22382.0,22385.0,22394.0,22540.0,22290.0,1916.0,22369.0,25.0,8682.0
2016-08-09,22325.0,22370.0,22373.0,22381.0,22390.0,22315.0,738.0,22395.0,-14.0,7921.0
2016-08-08,22232.0,22375.0,22379.0,22384.0,22416.0,22136.0,965.0,22063.0,321.0,7800.0
2016-08-05,21863.0,22044.0,22047.0,22060.0,22103.0,21863.0,548.0,21754.0,306.0,7424.0
2016-08-04,21800.0,21750.0,21752.0,21741.0,21800.0,21677.0,436.0,21622.0,119.0,7005.0
2016-08-03,21753.0,21643.0,21647.0,21640.0,21753.0,21620.0,603.0,22060.0,-420.0,6793.0
2016-08-02,,21820.0,22186.0,,,,0.0,22060.0,,7087.0
2016-08-01,21907.0,22000.0,22002.0,22021.0,22175.0,21906.0,1512.0,21700.0,321.0,6106.0
2016-07-29,21949.0,21750.0,21754.0,21748.0,22065.0,21720.0,717.0,22084.0,-336.0,6194.0
2016-07-28,22031.0,22074.0,22078.0,22065.0,22104.0,21963.0,513.0,22083.0,-18.0,5890.0
2016-07-27,22181.0,22125.0,22128.0,22128.0,22269.0,21992.0,66802.0,22095.0,33.0,85517.0
2016-07-26,21876.0,22093.0,22094.0,22094.0,22296.0,21836.0,63508.0,22020.0,74.0,45798.0
2016-07-25,22084.0,21976.0,21978.0,21976.0,22084.0,21864.0,41961.0,21943.0,33.0,13841.0
2016-07-22,21870.0,21939.0,21942.0,21940.0,21950.0,21817.0,5595.0,21946.0,-6.0,10184.0
2016-07-21,21879.0,21937.0,21939.0,21940.0,22091.0,21870.0,4199.0,21846.0,94.0,7469.0
2016-07-20,21601.0,21846.0,21849.0,21848.0,21883.0,21601.0,3075.0,21621.0,227.0,5776.0
2016-07-19,21696.0,21615.0,21618.0,21625.0,21712.0,21595.0,470.0,21718.0,-93.0,5442.0
2016-07-18,21611.0,21722.0,21724.0,21736.0,21806.0,21599.0,2564.0,21685.0,51.0,4340.0
2016-07-15,21556.0,21600.0,21720.0,21678.0,21720.0,21490.0,886.0,21539.0,139.0,3874.0
2016-07-14,21294.0,21535.0,21539.0,21536.0,21550.0,21210.0,1024.0,21265.0,271.0,3045.0
2016-07-13,21362.0,21276.0,21280.0,21277.0,21415.0,21250.0,748.0,21227.0,50.0,2473.0
2016-07-12,21000.0,21216.0,21220.0,21220.0,21226.0,20935.0,724.0,20830.0,390.0,1984.0
2016-07-11,20934.0,20821.0,20826.0,20815.0,20980.0,20789.0,997.0,20511.0,304.0,1270.0
2016-07-08,20569.0,20512.0,20515.0,20505.0,20585.0,20400.0,351.0,20655.0,-150.0,1224.0
2016-07-07,20575.0,20665.0,20669.0,20673.0,20688.0,20505.0,397.0,20463.0,210.0,1322.0
2016-07-06,20450.0,20435.0,20438.0,20432.0,20508.0,20233.0,1449.0,20674.0,-242.0,1174.0
2016-07-05,20873.0,20688.0,20692.0,20693.0,20911.0,20676.0,374.0,20987.0,-294.0,1101.0
2016-07-04,20950.0,20955.0,20958.0,20955.0,21144.0,20800.0,1148.0,20897.0,58.0,270.0
2016-06-30,20700.0,20794.0,20980.0,20898.0,20898.0,20573.0,415.0,20450.0,448.0,0.0
2016-06-29,20228.0,20456.0,20457.0,20457.0,20474.0,20180.0,102111.0,20155.0,302.0,92812.0
2016-06-28,19772.0,20123.0,20126.0,20125.0,20137.0,19750.0,78569.0,20110.0,15.0,61701.0
2016-06-27,19976.0,20143.0,20146.0,20147.0,20276.0,19890.0,54496.0,20158.0,-11.0,28494.0
2016-06-24,20560.0,20087.0,20093.0,20089.0,21000.0,19558.0,22554.0,20890.0,-801.0,18047.0
2016-06-23,20800.0,20880.0,20883.0,20881.0,20890.0,20690.0,6678.0,20741.0,140.0,12338.0
2016-06-22,20500.0,20711.0,20714.0,20713.0,20783.0,20425.0,7202.0,20474.0,239.0,8227.0
2016-06-21,20387.0,20485.0,20488.0,20483.0,20517.0,20334.0,3547.0,20334.0,149.0,6119.0
2016-06-20,20273.0,20329.0,20332.0,20330.0,20415.0,20115.0,1225.0,19980.0,350.0,5670.0
2016-06-17,20150.0,19996.0,20000.0,19994.0,20150.0,19925.0,667.0,19875.0,119.0,5616.0
2016-06-16,20140.0,19885.0,19889.0,19885.0,20140.0,19795.0,935.0,20273.0,-388.0,5448.0
2016-06-15,20000.0,20230.0,20232.0,20225.0,20372.0,19931.0,1649.0,20179.0,46.0,5173.0
